order,index,fact,height,proposer,sent_ns,fast_ns,durable_ns,persist_callback_ns,submitted_ns,received_ns,commit_ns,wallet_durable_ns,members_durable_ns,members_observed_ns,send_offset_ms,certificate_ready_to_submit_ms,fast_ms,wallet_to_gateway_ms,gateway_collect_ms,response_transfer_ms,wallet_receive_verify_save_ms,response_to_persist_start_ms,gateway_persist_ms,persist_to_callback_ms,persist_callback_to_durable_ms,gateway_queue_legacy_ms,durable_to_scheduled_ms,durable_to_submit_ms,submit_roundtrip_ms,delivery_ms,admission_ms,accepted_to_prepare_enter_ms,prepare_ms,prepare_done_to_finalize_ms,prior_transactions_ms,final_check_ms,execute_ms,remaining_block_ms,finalize_to_commit_start_ms,commit_ms,send_to_submit_ms,send_to_commit_ms,fast_to_commit_ms,committee_received_to_commit_ms,next_header_wait_fetch_ms,block_results_fetch_ms,wallet_block_verify_ms,wallet_update_queue_ms,wallet_block_apply_ms,wallet_update_flush_ms,wallet_observe_lag_ms,member_apply_from_commit_ms,member_observe_lag_ms,commit_to_wallet_observed_ms,block_observed_ms,members_observed_ms
36,19,f2c21af6f557174caa3fef1b207a5653631d2f24852f88bea2dcbdc9c5a4a90e,3,committee0,1789831860809761000,1789831861019960000,1789831861111852000,1789831861024744000,1789831861036604000,1789831861036765000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862358558000,0.797,65.309,210.199,7.459,154.075,0.301,48.364,0.14,140.625,53.309,87.108,-75.457,-75.565,-75.248,2.472,0.046,2.189,227.043,53.822,368.121,74.99,0.623,0.657,4.226,19.47,122.081,226.843,1100.227,890.028,873.223,299.392,3.107,0.228,0.01,9.813,110.291,12.532,453.818,-5.248,435.381,1535.608,1548.797
37,18,5224cc0ea7acbe9164314adb874a42b8e4e9891d3d35d24f5deaf7a7523bf299,3,committee0,1789831860809768000,1789831861019968000,1789831861111852000,1789831861024133000,1789831861027686000,1789831861027839000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862428694000,0.804,65.25,210.2,9.45,143.218,0.239,57.293,0.922,148.52,60.775,87.719,-84.193,-84.495,-84.166,2.461,0.038,2.204,235.954,53.822,368.121,58.325,0.626,0.671,20.874,19.47,122.081,217.918,1100.22,890.02,882.149,299.392,3.107,0.228,0.01,9.813,110.291,12.437,453.818,64.888,435.286,1535.506,1618.926
38,23,ffea335f2926cffedc11128318aafe9da505964a24df2c8edac96e609b87283a,3,committee0,1789831860809774000,1789831861020006000,1789831861111852000,1789831861024454000,1789831861037952000,1789831861038108000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862358629000,0.81,74.883,210.232,5.652,147.643,2.071,54.866,2.129,146.69,59.256,87.398,-73.937,-74.222,-73.9,2.376,0.039,2.186,225.703,53.822,368.121,77.634,0.633,0.687,1.542,19.47,122.081,228.178,1100.214,889.982,871.88,299.392,3.107,0.228,0.01,9.813,110.291,12.569,453.818,-5.177,435.418,1535.632,1548.855
39,40,56f926703b88dc66051b9b63d3b65a1790998bb18483ebefe1a0d15bacafd465,3,committee0,1789831860809793000,1789831860954913000,1789831861023864000,1789831860954895000,1789831860919776000,1789831860920415000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862396540000,0.829,1.427,145.12,6.574,101.982,0.142,36.422,0.132,105.585,36.414,68.969,-104.292,-105.19,-104.088,1.817,0.401,1.137,344.445,53.822,368.121,3.771,0.578,0.59,75.557,19.47,122.081,109.983,1100.195,955.075,989.573,299.392,3.107,0.228,0.01,9.813,110.291,-2.475,453.818,32.734,420.374,1520.569,1586.747
40,41,d1c22c39bd9edfbb75c58ca06cefa51f6cc75c27be9952d09cf3260663fe4826,3,committee0,1789831860809809000,1789831861020014000,1789831861111852000,1789831861024144000,1789831861033920000,1789831861034082000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862428745000,0.845,70.35,210.205,6.629,147.132,1.481,54.963,0.174,148.137,60.4,87.708,-77.962,-78.256,-77.932,2.359,0.044,2.162,229.753,53.822,368.121,69.75,0.619,0.677,9.45,19.47,122.081,224.111,1100.179,889.974,875.906,299.392,3.107,0.228,0.01,9.813,110.291,12.247,453.818,64.939,435.096,1535.275,1618.936
41,42,6f5781ee8cee5037ed75f72d32dd4cf4cc74fdb1f166d6455ae18c222e722f67,3,committee0,1789831860809884000,1789831861019962000,1789831861111852000,1789831861024449000,1789831860968001000,1789831860968169000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862396949000,0.92,5.642,210.078,12.986,139.489,1.766,55.837,2.569,146.958,59.521,87.403,-143.885,-144.176,-143.851,2.365,0.045,2.155,295.673,53.822,368.121,24.849,0.622,0.671,54.354,19.47,122.081,158.117,1100.104,890.026,941.819,299.392,3.107,0.228,0.01,9.813,110.291,12.452,453.818,33.143,435.301,1535.405,1587.065
42,13,8e3682d351ed932d00550dae46cbc53d5b207ba8577d883b10d07a6f3b0b5b9d,3,committee0,1789831860810036000,1789831861020229000,1789831861111852000,1789831861024692000,1789831861034688000,1789831861034842000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862351302000,1.072,62.962,210.193,7.186,154.504,0.2,48.303,0.183,140.377,52.783,87.16,-77.599,-77.498,-77.164,2.241,0.036,2.052,229.103,53.822,368.121,71.051,0.676,0.671,8.098,19.47,122.081,224.652,1099.952,889.759,875.146,299.392,3.107,0.228,0.01,9.813,110.291,12.477,453.818,-12.504,435.326,1535.278,1541.266
43,37,cf7f7163b32f381e484e5e86b094fe53916b1bb5a635ca442708547cf18330cc,3,committee0,1789831860810238000,1789831860992869000,1789831861111852000,1789831861024422000,1789831860965017000,1789831860965318000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862397077000,1.274,2.577,182.631,7.448,144.754,0.241,30.188,0.123,149.44,61.859,87.43,-146.989,-148.899,-146.835,1.398,0.18,0.935,299.744,53.822,368.121,17.153,0.639,0.693,62.011,19.47,122.081,154.779,1099.75,917.119,944.67,299.392,3.107,0.228,0.01,9.813,110.291,10.117,453.818,33.271,432.966,1532.716,1586.839
44,50,5855018c42583758f2460e6dee1d6b7ff638018cc6d32353cdae346923a944b2,3,committee0,1789831860810254000,1789831861019922000,1789831861111852000,1789831861024296000,1789831861030543000,1789831861030692000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862415248000,1.29,66.652,209.668,8.93,144.707,1.426,54.605,0.731,147.384,59.674,87.556,-81.464,-81.629,-81.309,2.339,0.034,2.156,233.149,53.822,368.121,63.351,0.568,0.602,15.975,19.47,122.081,220.289,1099.734,890.066,879.296,299.392,3.107,0.228,0.01,9.813,110.291,12.725,453.818,51.442,435.574,1535.308,1604.994
45,33,344112cda981c15b00d7bcda83b64872a3283d3cde424b7c476778716543cae1,3,committee0,1789831860810260000,1789831861019992000,1789831861111852000,1789831861024394000,1789831860976374000,1789831860976598000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862428679000,1.296,11.717,209.732,6.958,147.439,0.182,55.153,0.123,147.093,59.614,87.458,-135.5,-135.799,-135.478,2.41,0.108,2.152,287.247,53.822,368.121,39.896,0.609,0.58,39.411,19.47,122.081,166.114,1099.728,889.996,933.39,299.392,3.107,0.228,0.01,9.813,110.291,12.203,453.818,64.873,435.052,1534.78,1618.419
46,36,4cb158ac981134f97b0ef5e2961bc4b128b9296d857945a3a344b110774d51f6,3,committee0,1789831860810272000,1789831861020217000,1789831861111852000,1789831861024623000,1789831861037317000,1789831861037461000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862351244000,1.308,71.742,209.945,6.45,148.853,0.133,54.509,0.124,146.184,58.924,87.229,-74.566,-74.85,-74.535,2.393,0.03,2.175,226.361,53.822,368.121,76.275,0.62,0.733,2.868,19.47,122.081,227.045,1099.716,889.771,872.527,299.392,3.107,0.228,0.01,9.813,110.291,12.481,453.818,-12.562,435.33,1535.046,1540.972
47,48,cfb8ccf3e16ecd608021267b5bec337dd16c8e325e0c9b4401bd1a886122b181,3,committee0,1789831860810275000,1789831861019922000,1789831861111852000,1789831861023930000,1789831860970702000,1789831860970907000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862396909000,1.311,7.404,209.647,6.945,146.078,0.756,55.868,0.157,148.427,60.475,87.922,-141.181,-141.483,-141.15,2.629,0.087,2.39,292.7,53.822,368.121,30.054,0.625,0.67,49.147,19.47,122.081,160.427,1099.713,890.066,939.081,299.392,3.107,0.228,0.01,9.813,110.291,12.63,453.818,33.103,435.479,1535.192,1586.634
48,26,f126ac284dac885af06d44b6518e7cb62240534d32b164d22a902a81223214ae,3,committee0,1789831860810320000,1789831861019964000,1789831861111852000,1789831861024471000,1789831861039049000,1789831861039248000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862358620000,1.356,73.771,209.644,3.215,151.743,0.05,54.636,0.159,146.453,59.034,87.381,-72.844,-73.376,-72.803,1.924,0.072,1.697,225.052,53.822,368.121,78.96,0.631,0.678,0.227,19.47,122.081,228.729,1099.668,890.024,870.74,299.392,3.107,0.228,0.01,9.813,110.291,12.588,453.818,-5.186,435.437,1535.105,1548.3
49,35,3905f795975873b87ea22f6ac8269028eb83eed186e00baf6ee60c404204fbf2,3,committee0,1789831860810351000,1789831861020186000,1789831861111852000,1789831861024642000,1789831860980443000,1789831860980589000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862428765000,1.387,8.993,209.835,6.122,154.977,0.376,48.36,0.263,140.423,52.929,87.21,-131.693,-131.734,-131.409,29.561,0.031,2.151,283.257,53.822,368.121,47.485,0.634,0.672,31.705,19.47,122.081,170.092,1099.637,889.802,929.399,299.392,3.107,0.228,0.01,9.813,110.291,12.415,453.818,64.959,435.264,1534.901,1618.414
50,15,a254caeb0a5f30ca1591eaac44096f5d19171d89d13c517a028e9491b92063e8,3,committee0,1789831860810353000,1789831861019915000,1789831861111852000,1789831861024092000,1789831860970038000,1789831860970193000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862351427000,1.389,6.696,209.562,3.467,149.522,1.622,54.951,0.14,148.388,60.61,87.76,-141.832,-142.143,-141.814,2.793,0.037,2.235,293.569,53.822,368.121,28.742,0.627,0.679,50.448,19.47,122.081,159.685,1099.635,890.073,939.795,299.392,3.107,0.228,0.01,9.813,110.291,12.479,453.818,-12.379,435.328,1534.963,1541.074
51,47,402118b4480d3144575346fbe23ab6ee153b0e9c6fbdb5aa4fc23544b23aafbc,3,committee0,1789831860810373000,1789831861019990000,1789831861111852000,1789831861024417000,1789831860964939000,1789831860965359000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862396615000,1.409,2.551,209.617,4.331,147.684,0.351,57.251,0.126,149.495,61.903,87.435,-147.072,-148.916,-146.913,2.037,0.301,1.577,299.061,53.822,368.121,18.491,0.628,0.686,60.691,19.47,122.081,154.566,1099.615,889.998,944.629,299.392,3.107,0.228,0.01,9.813,110.291,12.794,453.818,32.809,435.643,1535.258,1586.242
52,34,40c7f8ca4d3ba2ef6235be8aeaa6532f851279d6a71b82fbf1944786f7a5bf9a,3,committee0,1789831860810376000,1789831861019992000,1789831861111852000,1789831861024113000,1789831861028347000,1789831861028521000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862396746000,1.412,64.882,209.616,8.923,144.166,1.539,54.988,0.184,148.221,60.464,87.739,-83.524,-83.836,-83.505,2.524,0.053,2.314,235.162,53.822,368.121,59.627,0.63,0.77,19.469,19.47,122.081,217.971,1099.612,889.996,881.467,299.392,3.107,0.228,0.01,9.813,110.291,12.679,453.818,32.94,435.528,1535.14,1586.37
53,32,ff287a8a635c7143608e1313c14686fad00979e3c66a45cff8f1128b5eae227d,3,committee0,1789831860810385000,1789831861020017000,1789831861111852000,1789831861024465000,1789831860979129000,1789831860979291000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862358552000,1.421,13.897,209.632,4.989,149.858,0.11,54.675,0.122,146.532,59.111,87.387,-132.757,-133.048,-132.723,30.852,0.046,2.806,283.9,53.822,368.121,46.184,0.627,0.668,33.017,19.47,122.081,168.744,1099.603,889.971,930.697,299.392,3.107,0.228,0.01,9.813,110.291,12.542,453.818,-5.254,435.391,1534.994,1548.167
54,16,d06e43d59fe95f0a8cc533c7e4dd1e87a5322894bed46d2adc97ff46b92a011c,3,committee0,1789831860810391000,1789831860954905000,1789831861023864000,1789831860954959000,1789831860920024000,1789831860920543000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862372097000,1.427,1.467,144.514,4.828,103.338,0.289,36.059,0.137,105.438,36.265,68.905,-104.109,-104.876,-103.84,2.274,0.133,1.715,343.739,53.822,368.121,4.945,0.543,0.591,74.418,19.47,122.081,109.633,1099.597,955.083,989.445,299.392,3.107,0.228,0.01,9.813,110.291,-2.473,453.818,8.291,420.376,1519.973,1561.706
55,56,d0f4db24ac78beec0c7a470d5da539ebfe3041b52b5c2233116a21f6881da469,3,committee0,1789831860810430000,1789831861019989000,1789831861111852000,1789831861024246000,1789831860975708000,1789831860975866000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862428696000,1.466,12.034,209.559,5.94,147.304,1.497,54.818,0.886,147.451,59.686,87.606,-136.303,-136.475,-136.144,2.42,0.042,2.228,287.903,53.822,368.121,38.774,0.539,0.578,40.605,19.47,122.081,165.278,1099.558,889.999,934.122,299.392,3.107,0.228,0.01,9.813,110.291,12.241,453.818,64.89,435.09,1534.648,1618.266
56,25,c100312a8f7638ce9f0f080b6528dc5ce8f5a56685f817689d44d604efbeab1a,3,committee0,1789831860810455000,1789831860954932000,1789831861023864000,1789831860954936000,1789831860924001000,1789831860924155000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862415141000,1.491,4.505,144.477,7.032,102.009,0.125,35.311,0.137,104.479,35.303,68.928,-100.112,-100.187,-99.863,2.37,0.039,2.174,339.668,53.822,368.121,12.279,0.567,0.601,67.049,19.47,122.081,113.546,1099.533,955.056,985.833,299.392,3.107,0.228,0.01,9.813,110.291,-2.58,453.818,51.335,420.269,1519.802,1604.686
57,29,477ff0d285c726021b80cac377147851048f83fc450a22f0ea0e42154b71d7a0,3,committee0,1789831860810526000,1789831861019975000,1789831861111852000,1789831861024315000,1789831861033276000,1789831861033430000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862351291000,1.562,69.793,209.449,4.719,148.238,0.568,55.924,0.279,148.298,60.553,87.537,-78.784,-78.893,-78.576,2.281,0.04,2.089,230.478,53.822,368.121,68.457,0.623,0.665,10.751,19.47,122.081,222.75,1099.462,890.013,876.558,299.392,3.107,0.228,0.01,9.813,110.291,12.771,453.818,-12.515,435.62,1535.082,1540.765
58,31,9a8c307e130706f43c676ad9030294fba50758bd1237391a4e658e31e6e85624,3,committee0,1789831860810584000,1789831861020211000,1789831861111852000,1789831861024638000,1789831860972899000,1789831860973067000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862396831000,1.62,7.3,209.627,5.138,149.877,0.112,54.5,0.124,146.166,58.915,87.214,-138.991,-140.441,-138.953,1.79,0.046,1.59,291.34,53.822,368.121,32.708,0.63,0.689,46.468,19.47,122.081,162.315,1099.404,889.777,936.921,299.392,3.107,0.228,0.01,9.813,110.291,12.385,453.818,33.025,435.234,1534.638,1586.247
59,17,cbb154cc13ef16365f6e241fe5eec5221cfa7a31fb931d7114eec1371b0fe319,3,committee0,1789831860810646000,1789831861020002000,1789831861111852000,1789831861024125000,1789831860977810000,1789831860977966000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862428778000,1.682,14.406,209.356,4.667,148.091,1.801,54.797,0.137,148.333,60.584,87.727,-134.065,-134.366,-134.042,2.289,0.043,2.104,285.927,53.822,368.121,42.215,0.624,0.701,36.956,19.47,122.081,167.164,1099.342,889.986,932.022,299.392,3.107,0.228,0.01,9.813,110.291,12.25,453.818,64.972,435.099,1534.441,1618.132
60,30,aaa020d1ecf274b1f596d484eaa4f16d8a3eed3ec0dcb2873ab8b541353c6a07,3,committee0,1789831860810720000,1789831861020011000,1789831861111852000,1789831861024628000,1789831860973674000,1789831860973846000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862396915000,1.756,8.031,209.291,4.271,150.652,0.084,54.284,0.122,146.122,58.863,87.224,-138.213,-138.502,-138.178,2.36,0.044,2.157,289.994,53.822,368.121,35.385,0.546,0.589,43.976,19.47,122.081,162.954,1099.268,889.977,936.142,299.392,3.107,0.228,0.01,9.813,110.291,12.666,453.818,33.109,435.515,1534.783,1586.195
61,49,15867127af1ab20f187a1027843fd1ef31275a14abd47bb3a5ac854ee1c54f1e,3,committee0,1789831860810735000,1789831861019987000,1789831861111852000,1789831861024476000,1789831860967333000,1789831860967495000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862396822000,1.771,3.478,209.252,7.227,145.893,0.438,55.694,1.545,146.603,59.076,87.376,-144.671,-144.852,-144.519,2.357,0.041,2.162,296.34,53.822,368.121,23.641,0.551,0.652,55.653,19.47,122.081,156.598,1099.253,890.001,942.493,299.392,3.107,0.228,0.01,9.813,110.291,12.215,453.818,33.016,435.064,1534.317,1586.087
62,14,a112eca5e28919e8cf163386c606b97715679d76bb3d454badeb90fbbef7198b,3,committee0,1789831860810746000,1789831861019975000,1789831861111852000,1789831861024633000,1789831861026938000,1789831861027097000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862351443000,1.782,61.282,209.229,6.473,148.437,0.059,54.26,0.121,146.535,58.856,87.219,-85.375,-85.25,-84.914,2.486,0.043,2.289,236.611,53.822,368.121,57.031,0.626,0.663,22.176,19.47,122.081,216.192,1099.242,890.013,882.891,299.392,3.107,0.228,0.01,9.813,110.291,12.648,453.818,-12.363,435.497,1534.739,1540.697
63,28,fcd950f68c181bda85f2ea8c3aba07d66f7f3db4c3629856180fc9994a22665e,3,committee0,1789831860810777000,1789831861020226000,1789831861111852000,1789831861024757000,1789831861031208000,1789831861031342000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862396649000,1.813,59.506,209.449,8.312,152.613,0.066,48.458,0.318,139.994,52.737,87.095,-80.807,-80.977,-80.644,2.381,0.033,2.215,232.44,53.822,368.121,64.525,0.614,0.702,14.655,19.47,122.081,220.431,1099.211,889.762,878.646,299.392,3.107,0.228,0.01,9.813,110.291,12.417,453.818,32.843,435.266,1534.477,1585.872
64,27,a3cb3b70a4564bb3f32d59bed6e963f0a384568af7689f608f2e2e2b3be7b4f9,3,committee0,1789831860810831000,1789831861019984000,1789831861111852000,1789831861024720000,1789831860972886000,1789831860973050000,1789831861909988000,1789831862332837000,1789831862363806000,1789831862396837000,1.867,1.57,209.153,8.894,151.591,0.299,48.369,0.137,140.719,53.267,87.132,-139.287,-140.012,-138.966,1.131,0.042,0.934,292.013,53.822,368.121,31.355,0.627,0.721,47.793,19.47,122.081,162.055,1099.157,890.004,936.938,299.392,3.107,0.228,0.01,9.813,110.291,12.325,453.818,33.031,435.174,1534.331,1586.006
65,64,51f00b2a1fc969ede2bf3dc70f97b8469630f1bb3bffb09cbede6221daa7bf6b,4,committee3,1789831861738797000,1789831861817969000,1789831861811906000,1789831861782466000,1789831861782612000,1789831861782780000,1789831862297845000,1789831862621864000,1789831862632853000,1789831862654478000,929.833,0.499,79.172,0.066,43.25,0.087,35.769,0.141,29.717,0.212,29.44,-29.359,-29.622,-29.294,1.015,0.05,0.791,162.585,0.659,276.659,0.019,0.984,0.72,0.016,48.778,23.853,43.815,559.048,479.876,515.065,269.333,0.535,0.101,0.009,0.173,53.865,-26.712,335.008,21.625,297.307,856.355,915.681
66,65,377ece224b4b28bfaa98d9831e6aad28d32906bafcb6b792a10d53eab7870993,6,committee1,1789831862351246000,1789831862451846000,1789831862451923000,1789831862428061000,1789831862423119000,1789831862423317000,1789831863124855000,1789831863458840000,1789831863480843000,1789831863481442000,1542.282,0.618,100.6,0.096,71.159,0.09,29.255,0.13,29.531,5.43,23.862,-29.045,-29.283,-28.804,2.386,0.08,2.157,266.537,21.273,310.626,4.07,0.624,0.674,38.886,30.773,25.917,71.873,773.609,673.009,701.538,284.8,11.254,0.187,0.009,5.398,32.334,-6.846,355.988,0.599,327.139,1100.748,1130.196
67,66,314554a51b12ea2144c4b3fab73e5b18e4c7c8fe4d7fd2e3d4b6a3206a57df75,6,committee1,1789831862351276000,1789831862451885000,1789831862451923000,1789831862428081000,1789831862424460000,1789831862424622000,1789831863124855000,1789831863458840000,1789831863480843000,1789831863477514000,1542.312,0.953,100.609,0.12,72.111,0.071,28.307,0.13,28.752,4.444,23.842,-27.93,-27.78,-27.463,2.37,0.041,2.177,265.212,21.273,310.626,6.677,0.703,0.635,36.239,30.773,25.917,73.184,773.579,672.97,700.233,284.8,11.254,0.187,0.009,5.398,32.334,-6.869,355.988,-3.329,327.116,1100.695,1126.238
68,67,bf3729c6b9153901cdd88bb41fb3ca0e4f7b07d2a86858feb09372974e7e700b,6,committee1,1789831862351293000,1789831862451853000,1789831862451923000,1789831862427902000,1789831862423210000,1789831862423430000,1789831863124855000,1789831863458840000,1789831863480843000,1789831863481447000,1542.329,0.882,100.56,0.09,70.945,0.083,29.442,0.14,29.615,5.434,24.021,-28.877,-29.282,-28.713,2.968,0.041,2.712,265.869,21.273,310.626,5.374,0.615,0.678,37.587,30.773,25.917,71.917,773.562,673.002,701.425,284.8,11.254,0.187,0.009,5.398,32.334,-6.875,355.988,0.604,327.11,1100.672,1130.154
69,68,a920b331564a4923d52a0a95c5c3d119f3112cf2394dd639bbc4f0e608aa5e4c,6,committee1,1789831862351303000,1789831862474886000,1789831862474883000,1789831862452169000,1789831862457774000,1789831862457935000,1789831863124855000,1789831863458840000,1789831863480843000,1789831863471974000,1542.339,28.657,123.583,0.093,77.721,0.421,45.348,0.158,45.889,22.894,22.714,-17.391,-17.42,-17.109,6.206,0.038,0.792,233.284,21.273,310.626,19.164,0.614,0.606,23.87,30.773,25.917,106.471,773.552,649.969,666.92,284.8,11.254,0.187,0.009,5.398,32.334,-6.84,355.988,-8.869,327.145,1100.697,1120.671
70,69,076d54b2ef996fadc8e75d55e959cfac90399abd8496ea51cca5c0c57d350445,6,committee1,1789831862351308000,1789831862451841000,1789831862451923000,1789831862427889000,1789831862423132000,1789831862423304000,1789831863124855000,1789831863458840000,1789831863480843000,1789831863477512000,1542.344,0.82,100.533,0.157,70.847,0.131,29.398,0.135,29.643,5.442,24.034,-28.959,-29.281,-28.791,1.698,0.047,1.488,267.219,21.273,310.626,2.689,0.674,0.701,40.19,30.773,25.917,71.824,773.547,673.014,701.551,284.8,11.254,0.187,0.009,5.398,32.334,-6.912,355.988,-3.331,327.073,1100.62,1126.204
71,70,fdd3101f41134fa369c38872a448b8da8095e0e4d6d862fcf93d7f7ea098eaa9,6,committee1,1789831862351340000,1789831862427891000,1789831862427868000,1789831862398068000,1789831862398991000,1789831862399221000,1789831863124855000,1789831863458840000,1789831863480843000,1789831863481487000,1542.376,1.434,76.551,0.111,46.106,0.2,30.134,0.2,30.147,0.311,29.8,-28.914,-29.791,-28.877,1.153,0.087,0.876,291.914,21.273,310.626,0.007,0.668,0.704,42.875,30.773,25.917,47.651,773.515,696.964,725.634,284.8,11.254,0.187,0.009,5.398,32.334,-5.776,355.988,0.644,328.209,1101.724,1130.147
72,71,fa1db8c7c2421cc605f08657595e9ef5c91711d5ed9577aae71bc8ce304aa1b2,6,committee1,1789831862351429000,1789831862474913000,1789831862474883000,1789831862452152000,1789831862452564000,1789831862452725000,1789831863124855000,1789831863458840000,1789831863480843000,1789831863475696000,1542.465,23.492,123.484,0.066,77.577,0.494,45.347,0.143,45.911,22.937,22.731,-22.563,-45.573,-22.319,2.857,0.04,2.662,236.624,21.273,310.626,12.937,0.573,0.606,30.137,30.773,25.917,101.135,773.426,649.942,672.13,284.8,11.254,0.187,0.009,5.398,32.334,-6.878,355.988,-5.147,327.107,1100.533,1124.267
73,72,1f4565da99e3c5be3484df9acde9ba37f2e8818c2021fc3324d2e9174706ffd3,6,committee1,1789831862351436000,1789831862451863000,1789831862451923000,1789831862428044000,1789831862422981000,1789831862423174000,1789831863124855000,1789831863458840000,1789831863480843000,1789831863481440000,1542.472,0.6,100.427,0.051,70.894,0.162,29.32,0.129,29.658,5.534,23.879,-29.188,-29.28,-28.942,1.157,0.075,0.92,267.917,21.273,310.626,1.385,0.625,0.673,41.571,30.773,25.917,71.545,773.419,672.992,701.681,284.8,11.254,0.187,0.009,5.398,32.334,-6.867,355.988,0.597,327.118,1100.537,1130.004
74,73,a2c550def0084f8c21dcfc0bacf3e2bdd8118dd8827df9f4279fa3ff537fabee,6,committee1,1789831862351447000,1789831862451869000,1789831862451923000,1789831862428073000,1789831862425178000,1789831862425337000,1789831863124855000,1789831863458840000,1789831863480843000,1789831863472177000,1542.483,1.675,100.422,0.051,72.005,0.063,28.303,0.122,28.572,4.448,23.85,-27.02,-27.074,-26.745,2.31,0.04,2.117,264.557,21.273,310.626,8.022,0.572,0.628,35.032,30.773,25.917,73.731,773.408,672.986,699.518,284.8,11.254,0.187,0.009,5.398,32.334,-6.837,355.988,-8.666,327.148,1100.556,1120.73
75,74,97d38a6ce3ea49df5787eecfa4940f494fa4ad9ac636eeec80dfde844b89f7e5,6,committee1,1789831862358555000,1789831862475067000,1789831862474883000,1789831862452164000,1789831862456455000,1789831862456609000,1789831863124855000,1789831863458840000,1789831863480843000,1789831863475770000,1549.591,27.33,116.512,0.071,70.499,0.463,45.479,0.152,45.898,22.887,22.719,-18.721,-18.744,-18.428,7.715,0.039,2.699,232.703,21.273,310.626,20.389,0.557,0.674,22.634,30.773,25.917,97.9,766.3,649.788,668.246,284.8,11.254,0.187,0.009,5.398,32.334,-6.879,355.988,-5.073,327.106,1093.406,1117.215
76,75,95c902e1b21f7cb07c06363a95734c19e451014f3a9012fbc7022d74169807ef,6,committee1,1789831862358562000,1789831862474906000,1789831862474883000,1789831862452185000,1789831862457103000,1789831862457254000,1789831863124855000,1789831863458840000,1789831863480843000,1789831863475610000,1549.598,27.959,116.344,0.057,70.525,0.298,45.464,0.156,45.878,22.885,22.698,-18.076,-18.103,-17.78,6.874,0.035,2.598,232.159,21.273,310.626,21.625,0.617,0.659,21.352,30.773,25.917,98.541,766.293,649.949,667.601,284.8,11.254,0.187,0.009,5.398,32.334,-6.844,355.988,-5.233,327.141,1093.434,1117.048
77,76,1fdc0e01088c34a8973aa70a92685fb6febf25eb9df71d1c80965ed5a06fc36b,6,committee1,1789831862358622000,1789831862475119000,1789831862494897000,1789831862475144000,1789831862454395000,1789831862454548000,1789831863124855000,1789831863458840000,1789831863480843000,1789831863475792000,1549.658,24.831,116.497,0.053,70.889,0.11,45.445,23.034,42.307,22.546,19.753,-40.511,-40.82,-40.502,2.381,0.038,2.196,235.267,21.273,310.626,15.379,0.638,0.626,27.611,30.773,25.917,95.773,766.233,649.736,670.307,284.8,11.254,0.187,0.009,5.398,32.334,-6.896,355.988,-5.051,327.089,1093.322,1117.17
78,77,d717890898d85759e5a70c9653e283a4ae1a8fbbde3d9513d86679eb544ed47a,6,committee1,1789831862358643000,1789831862475054000,1789831862474883000,1789831862452179000,1789831862455781000,1789831862455927000,1789831863124855000,1789831863458840000,1789831863480843000,1789831863472401000,1549.679,26.636,116.411,0.05,70.452,0.303,45.606,0.149,45.887,22.885,22.704,-19.401,-19.417,-19.102,2.378,0.032,2.141,233.943,21.273,310.626,17.806,0.645,0.705,25.097,30.773,25.917,97.138,766.212,649.801,668.928,284.8,11.254,0.187,0.009,5.398,32.334,-6.808,355.988,-8.442,327.177,1093.389,1113.758
