kind,fact,height,requested_ns,locked_ns,returned_ns,no_changes,page_bytes,write_count,lock_wait_ms,begin_ms,business_ms,mutations_ms,commit_ms,bbolt_write_sync_ms,bbolt_spill_ms,bbolt_rebalance_ms,total_ms
retry_status,e344a103cbce63498114e96d29e3ae956ec757bfbda27eee93a94d452b2d8bfd,,1789785406998952000,1789785406998962000,1789785406998966000,true,0,0,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.014
retry_status,8bda483a5f0196a8652661e0cc859575e71c93a1ce205cd7b3660f2a802ad1cd,,1789785407198414000,1789785407198414000,1789785407198426000,true,0,0,0.0,0.002,0.009,0.001,0.0,0.0,0.0,0.0,0.012
retry_status,08b8bc9b13df1f9119e7a1e0842418962f79f811b775896bdeafdebc18e85a87,,1789785407198414000,1789785407198433000,1789785407198438000,true,0,0,0.019,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.024
retry_status,85de3bed1bb3b5393ac8003492f3f9f29aaec92b3291b1e928bb5601ee664ca2,,1789785407198419000,1789785407198443000,1789785407198447000,true,0,0,0.024,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.028
retry_status,8b09ff9a36f7f3c1117c0175f6e01d4ae0b51713bbdb87baa6c6007b8140f6be,,1789785407198465000,1789785407198465000,1789785407198473000,true,0,0,0.0,0.001,0.007,0.0,0.0,0.0,0.0,0.0,0.008
retry_status,a8dba535d99e14d051ca11e7eb059caa35392d801803aeb1ab900454772006cd,,1789785407198705000,1789785407198705000,1789785407198710000,true,0,0,0.0,0.0,0.004,0.0,0.001,0.0,0.0,0.0,0.005
retry_status,93bcbe76a73a44d25d8d96d964ad05c2b9b7600772dd1f724bba88644d5c1b54,,1789785407198710000,1789785407198714000,1789785407198719000,true,0,0,0.004,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.009
retry_status,a1a2a05542aea1f58edb878fa83fa2a84994758b4254302444576fa768c0469c,,1789785407198715000,1789785407198723000,1789785407198727000,true,0,0,0.008,0.0,0.003,0.0,0.001,0.0,0.0,0.0,0.012
retry_status,9796b92637ee0081026b6a63af443abaf5602b19960932f8ebec43f5a2634864,,1789785407198716000,1789785407198731000,1789785407198734000,true,0,0,0.015,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.018
retry_status,b98dab03d6e36ce0e113a25228f31699996305651cc0536492f1833e604a1332,,1789785407198958000,1789785407198958000,1789785407198962000,true,0,0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.004
retry_status,abf66a732c4449667825aa661276ee78866389120f972cc8f14764524b7d766a,,1789785407198965000,1789785407198965000,1789785407198972000,true,0,0,0.0,0.001,0.006,0.0,0.0,0.0,0.0,0.0,0.007
retry_status,af0ddbe144c2ac8c30cd9fbb5199def596048adc9f1c55734dfe45a633e56c57,,1789785407198960000,1789785407198980000,1789785407198985000,true,0,0,0.02,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.025
retry_status,b574e39586192a0df45a5ecec624b1f3c02ad93517e45bfe942230476623ea87,,1789785407198968000,1789785407198992000,1789785407198996000,true,0,0,0.024,0.0,0.003,0.001,0.0,0.0,0.0,0.0,0.028
retry_status,dc2fd622d0dcd8df7010c985b284d29c2df2e871a25df9e5cdf3b1cf820b2860,,1789785407199220000,1789785407199220000,1789785407199226000,true,0,0,0.0,0.001,0.005,0.0,0.0,0.0,0.0,0.0,0.006
retry_status,bc85026f149d1d974157006adb423d6f11403edbf9d5352f3f3e1deb609aa475,,1789785407199225000,1789785407199230000,1789785407199234000,true,0,0,0.005,0.0,0.003,0.001,0.0,0.0,0.0,0.0,0.009
retry_status,d1f9e3e9a577fe8b7e2b6a5ad821f9db313ac2c6c2324370e8e09305e3873790,,1789785407199237000,1789785407199237000,1789785407199241000,true,0,0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.004
retry_status,cb36ca0a235d4e22e107747e6f631950dd2c64ff6b7b10e0a0a6899d2b5fb60a,,1789785407199290000,1789785407199290000,1789785407199301000,true,0,0,0.0,0.002,0.008,0.001,0.0,0.0,0.0,0.0,0.011
block_follow,,15,1789785407228771000,1789785407228771000,1789785407259338000,false,98304,7,0.0,0.003,2.097,0.015,28.452,28.434459,0.007583,0.003959,30.567
retry_status,ee8b7a7a0d7d05c62e10788380788f0ca17e265724366f0d653a3e0c17cb7bb5,,1789785407298739000,1789785407298739000,1789785407298751000,true,0,0,0.0,0.003,0.009,0.0,0.0,0.0,0.0,0.0,0.012
retry_status,e74bf966ccae0c915743e6b5608258c9785087aecd90221980ac3e975eac9245,,1789785407298755000,1789785407298756000,1789785407298766000,true,0,0,0.001,0.001,0.008,0.001,0.0,0.0,0.0,0.0,0.011
retry_status,e344a103cbce63498114e96d29e3ae956ec757bfbda27eee93a94d452b2d8bfd,,1789785407298776000,1789785407298776000,1789785407298784000,true,0,0,0.0,0.001,0.007,0.0,0.0,0.0,0.0,0.0,0.008
block_follow,,16,1789785407423515000,1789785407423515000,1789785407461339000,false,81920,6,0.0,0.002,0.854,0.011,36.957,36.937375,0.005416,0.010458,37.824
