lane,sequence,spend,start_unix_ns,fast_us,wallet_ready_us,final_proof_us,credit_closed_us,proof_queue_us,credit_queue_us,error
6,5,ac4ad14ee42f5f450ce03bacd9c1666a6ae619a3eb8a463fcda7b1df275e9e79,1789722461840231000,132973,342576,5414693,7916920,2239701,5755741,
1,5,4e512c4439dc55064aaf4f049eeceac000db522d569fdc2b77717a1cbbf34865,1789722461840256000,195213,390548,4019483,7419126,2192360,5880358,
0,5,1eaa80a7024f0cf478065679ea6e39ba48ff0ee900f106511ec380c81965baae,1789722461840283000,162471,390497,4019170,7196221,2192218,5880367,
7,6,001667db38843a1b0f22ff7688e636b9160867d4cb6d0a27bc9c058921392431,1789722461951041000,46815,89832,3906113,6908345,2381299,5897596,
3,7,1dd2bccd24c5db9e2247332ec5c60d570711a8ffbbcd73171fc55aba1be3f058,1789722461973200000,176878,352059,3887610,7063308,3531896,5814086,
4,7,821cac4bcf14f622d978e5cd1bc527513549a98f0b57f49795825c0db0d1f24a,1789722462012367000,370649,426451,5243149,7744792,3418996,5700533,
7,7,f948add4ffd5fe4d7b0640272bf1351783c8113274e140542c4ac28e24f3ed9f,1789722462069100000,354627,414824,3791949,6500047,3374393,5877038,
2,6,ac55b103f3e094121362fe8ca7d9ae68e3e0638ca2aefa9f125cee66d3b79b97,1789722462230961000,132562,219890,5029502,7371909,3407341,5788857,
5,6,1a5c0ef83c8a49c63555907165cfe788cfa85bdcbee87bc28b7770cceca19bf7,1789722462325565000,169386,286289,4930369,6615744,3246601,5780442,
6,6,99e1f975590c70f53f388189c9aaca62eb03b93f459b7d5821512fcb5b84467c,1789722462325731000,169202,286126,4931644,6941703,3246727,5788724,
0,6,9b9b0051be2144aebadf11b2a7fc042193f1262a227d1c006ec83a2c99e2dfaf,1789722462363783000,248617,363076,4891386,7025176,3132476,5842287,
1,6,d068451b718b49b2aaebf967fea725c18320230ebe1c5631f8bfb68264e0277f,1789722462363866000,208352,303951,4865019,7356691,3190906,5794655,
3,8,b2f46055cdc671c13582e6173acd48eea6cf8738eb75b2adcfa28f6bb2caac08,1789722462400111000,172241,267723,4855604,7223125,3191368,5800712,
2,7,9095bc120092bfe39b959b418e62867843c013c6a7739a5401c213d18fd6df3a,1789722462494205000,169200,240697,4765444,6969849,3124547,6021314,
