lane,sequence,spend,start_unix_ns,fast_us,wallet_ready_us,final_proof_us,credit_closed_us,proof_queue_us,credit_queue_us,error
3,55,125d70df38550afb19786ceee23ab399d8acdba00e96073803aa48533d3e660e,1789722624249182000,100087,151821,2778991,4448709,2626837,3860192,
2,51,002a29e529a85c6843c7a547c71411aabdb6d7c07916fd6806b798b9d603789c,1789722624249193000,99931,151799,2789112,4448759,2626178,3775634,
7,51,9fe49f4574d7fdaf0a7b7438d4a4baa6e5ee3a0f3384a0ca2f17f27be3a301cc,1789722624299510000,89390,228459,3709924,4822538,2500046,3733289,
1,51,63ab4cb94f869fe80580dead3523de4332e10fe32c79e9f3b00a3cf50b8aded8,1789722624299653000,89233,228325,2738771,4398271,2500195,3824455,
6,51,36231624796b0eeede0b71162e3ea13d8d2526d4b541dbe9c9343fdf3afd1580,1789722624299657000,89286,228332,3708856,4733655,2510213,3824445,
0,52,fa15be8ae8b23ff8f87968d109a7eff6205c3354e8783f2a6faa2746eaa10c14,1789722624555474000,145325,184494,2484456,3825587,2298458,3640395,
2,52,496f08c0f63a2aedf5bc93685f7b54ed414c10c914690252c2fbadb809738020,1789722624589159000,249693,348039,3421181,4297008,2145383,3741671,
3,56,44ec2a560fe85fb9a149e6e3b1ff02172e6eae38205f6118d87b6b388c523121,1789722624589162000,112345,150812,3419722,4312630,2298649,3640849,
5,52,f2b49f0c641d961f5c080b2288c773c230c3993ac9a781046e1efaaec44a87bb,1789722624589176000,112553,150808,2451039,3792435,2298644,3641077,
1,52,82edb83e70bf96512390dd4ba56b6c7b42441deeb09f31d6528b98782f39f8b6,1789722624652376000,157810,236613,3358842,4026493,2151227,3640118,
7,52,9fbc9348a29cf0ba13ae76e12e5015905ba3233c2fdb570c1abeb40b9c15f90e,1789722624652552000,147485,236432,3356754,4048283,2150947,3503130,
6,52,9286f46bcea047edf5fae53ffc0f04babe04e31a35a034b071d539fdc12f8a3b,1789722624652587000,157752,236405,3356429,4040135,2166315,3703000,
4,55,ff3825561a6922e9f7ef8c6b9d3d849bdf09e3bda9b295ae129270b640d21a7a,1789722624674255000,70487,169701,3335792,4447774,2194970,3537656,
0,53,2f9bf9159405e2014b095a75caee4f8718ab43e412ddf9719ce324dd8622c70f,1789722624815207000,127003,209734,3195411,4125105,2057788,3654086,
5,53,cd2b265f7b02fe22b45b576fa95a9b0f93e82201d6716742b3cfa7758b7ea1ea,1789722624815214000,105691,209732,3195850,4306226,2058010,3667779,
3,57,c7a2772826e4aa6462a3290be272e32a31cea748868ad4a38de2c4609aefd6ea,1789722624818113000,124044,206842,3192664,4203060,2058473,3672774,
4,56,8c9f74bde0d5287f679c8d7bc05b197433b333ae5fcd9199c63a295cae65f080,1789722624901306000,365381,446708,3110051,3797614,2660504,3350183,
7,53,e6a0e9f0f2916d58b39aa757ff5d76874521e88e4689ed8f8205b11c5d7e43c7,1789722624989294000,277616,347682,3020416,4132223,1747295,3361205,
6,53,cca07c660c97a461418a62877806a67bd57559598ee45e92fad585feb4b869a1,1789722624989310000,241549,319485,3020252,4031890,1775315,3389219,
1,53,ef505c04ac95bafbf7427b079bc2948f75cac35fbfd034d4e9b70dac6a7eaab7,1789722624989311000,173931,319196,3019857,4132071,1775405,3389450,
2,53,66410fa91bc15c85145a8ab849920ca69751750437a46835ab40e07898a05334,1789722625012223000,77772,133872,2998699,4121464,1937497,3551802,
0,54,5cd389c9b1abc2aa0e14b9965a669690fcd0757a999e8ba5462e2140a9510df0,1789722625071300000,118764,217773,3808404,4030451,1794690,3408857,
3,58,bd411698d0bbe8cf6b2afda20e9ba4d2ddd7b2d212cc1aadb49251aa1d5d1c60,1789722625071383000,179663,276635,2940258,3729884,2660869,3350904,
5,54,b7a9a54785c8e5e8ed31568bdecac4d18986d95db2b2936caa6ea0e22a0712f3,1789722625104167000,146918,243855,2907635,3597195,2660997,3352816,
2,54,ccf045ec93f5afff4802150da10bb90fbbaf4bc8e668f1bdb6a2e3fbdffb3ee1,1789722625240212000,210522,391938,4093576,4263627,2377159,3169121,
1,54,fb9dedc8be853a80e6e729b773911f1d4ceb5ec13aea5d94ca89991dc9b9d0a1,1789722625386665000,218033,314376,2625270,3500310,2308524,3185133,
0,55,893ad02c144ba9501efd26206786ef6314d66ef49efd40265e447ec373f79c19,1789722625414173000,92576,217898,3465575,3908191,2377099,3069292,
7,54,c83435f766fd5a78c0fdf3f9a13fb9316b33d3d7759afb0b34b9afdc5c3b642b,1789722625438267000,62577,193898,3517911,3695109,2377276,3199604,
6,54,4e8639eb6f424b596de88752d03c30dd9a0ed45f4bad24122f0ffba34bfd3410,1789722625506165000,400944,474850,3450114,3616209,2029766,3040188,
4,57,b3f9ebd82b3be2074fcc701dbd893255382b47cfe8db2abff5aff67f1d554040,1789722625604261000,130741,290051,3354233,3738193,2116035,3046006,
5,55,1f337b736ab6c48a82d6686047da9cb9a89de379abc527827f23280d5a2147a3,1789722625604323000,130685,289987,3275499,3730057,2115744,3007489,
3,59,23461d49543ddcbf61786d40afba5901f089d0b8f90dd41b50afa8159955643b,1789722625604559000,130334,220454,3353894,3784879,2184701,3061963,
0,56,cea23c7c1929dae1a4b96d18226174d21096a42e5242fc60db95f1945d14b593,1789722625668161000,248777,312847,3665623,3854757,2029616,3040171,
2,55,5f588eba5e2fa8d333f1967786aa2c7231d83a68c4ad75bf035d8bc095d52cfd,1789722625791360000,87285,220600,3489805,3643935,1998968,3021362,
7,55,a7efa09f02e19212a1abfe0b2a730f30f231b37baf97b505f4f0f254c2a0ceb9,1789722625791364000,110799,263019,3164990,3511696,1956687,3047373,
1,55,fb5d04e8986c4a4d39850508b7cf1464baa76cba0acf8b834555ded265737a97,1789722625878511000,248261,330448,3001399,3344372,1802266,2912431,
